pair_index,mol_a_idx,mol_b_idx,input_line_a,input_line_b,input_smiles_a,input_smiles_b,smiles_a,smiles_b,atoms_a,bonds_a,atoms_b,bonds_b,nvmolkit_time_ms,rdkit_time_ms,nvmolkit_atoms,nvmolkit_bonds,rdkit_atoms,rdkit_bonds,rdkit_completed,nvmolkit_canceled,nvmolkit_overflowed,nvmolkit_used_gpu,nvmolkit_used_fallback,a_atoms,a_bonds,a_rotatable_bonds,a_hetero_atoms,a_carbon_atoms,a_carbon_fraction,a_hetero_fraction,a_longest_acyclic_carbon_chain,a_logp,a_tpsa,a_rings,a_aromatic_rings,a_aliphatic_rings,a_ring_atoms,a_ring_bonds,a_largest_ring,a_fused_ring_atoms,b_atoms,b_bonds,b_rotatable_bonds,b_hetero_atoms,b_carbon_atoms,b_carbon_fraction,b_hetero_fraction,b_longest_acyclic_carbon_chain,b_logp,b_tpsa,b_rings,b_aromatic_rings,b_aliphatic_rings,b_ring_atoms,b_ring_bonds,b_largest_ring,b_fused_ring_atoms,pair_min_atoms,pair_max_atoms,pair_avg_atoms,pair_absdiff_atoms,pair_min_bonds,pair_max_bonds,pair_avg_bonds,pair_absdiff_bonds,pair_min_rotatable_bonds,pair_max_rotatable_bonds,pair_avg_rotatable_bonds,pair_absdiff_rotatable_bonds,pair_min_hetero_atoms,pair_max_hetero_atoms,pair_avg_hetero_atoms,pair_absdiff_hetero_atoms,pair_min_carbon_atoms,pair_max_carbon_atoms,pair_avg_carbon_atoms,pair_absdiff_carbon_atoms,pair_min_carbon_fraction,pair_max_carbon_fraction,pair_avg_carbon_fraction,pair_absdiff_carbon_fraction,pair_min_hetero_fraction,pair_max_hetero_fraction,pair_avg_hetero_fraction,pair_absdiff_hetero_fraction,pair_min_longest_acyclic_carbon_chain,pair_max_longest_acyclic_carbon_chain,pair_avg_longest_acyclic_carbon_chain,pair_absdiff_longest_acyclic_carbon_chain,pair_min_logp,pair_max_logp,pair_avg_logp,pair_absdiff_logp,pair_min_tpsa,pair_max_tpsa,pair_avg_tpsa,pair_absdiff_tpsa,pair_min_rings,pair_max_rings,pair_avg_rings,pair_absdiff_rings,pair_min_aromatic_rings,pair_max_aromatic_rings,pair_avg_aromatic_rings,pair_absdiff_aromatic_rings,pair_min_aliphatic_rings,pair_max_aliphatic_rings,pair_avg_aliphatic_rings,pair_absdiff_aliphatic_rings,pair_min_ring_atoms,pair_max_ring_atoms,pair_avg_ring_atoms,pair_absdiff_ring_atoms,pair_min_ring_bonds,pair_max_ring_bonds,pair_avg_ring_bonds,pair_absdiff_ring_bonds,pair_min_largest_ring,pair_max_largest_ring,pair_avg_largest_ring,pair_absdiff_largest_ring,pair_min_fused_ring_atoms,pair_max_fused_ring_atoms,pair_avg_fused_ring_atoms,pair_absdiff_fused_ring_atoms,log_nvmolkit_time_ms,log_rdkit_time_ms,time_ratio_nv_over_rdkit,log_time_ratio_nv_over_rdkit,mcs_atoms,mcs_bonds,mcs_atom_fraction_small,mcs_bond_fraction_small
294,378,596,59800,10070462,CC1CN(S(=O)(=O)CC2(CF)CCC2)CCS1,CC1=NN(C)C2=C(N3CCC(C)(CCNC(=O)C4=C(C)C5=C(CCCC5=O)N4)C3)N=CN=C12,CC1CN(S(=O)(=O)CC2(CF)CCC2)CCS1,Cc1c(C(=O)NCCC2(C)CCN(c3ncnc4c(C)nn(C)c34)C2)[nH]c2c1C(=O)CCC2,17,18,33,37,3.450073,0.254219,6,5,6,5,1,0,0,1,0,17.0,18.0,4.0,6.0,11.0,0.6470588235294118,0.35294117647058826,1.0,1.8933000000000002,37.38,2.0,0.0,2.0,10.0,10.0,6.0,0.0,33.0,37.0,5.0,9.0,24.0,0.7272727272727273,0.2727272727272727,2.0,2.863740000000001,108.79999999999998,5.0,3.0,2.0,23.0,25.0,6.0,4.0,17.0,33.0,25.0,16.0,18.0,37.0,27.5,19.0,4.0,5.0,4.5,1.0,6.0,9.0,7.5,3.0,11.0,24.0,17.5,13.0,0.6470588235294118,0.7272727272727273,0.6871657754010696,0.0802139037433155,0.2727272727272727,0.35294117647058826,0.3128342245989305,0.08021390374331555,1.0,2.0,1.5,1.0,1.8933000000000002,2.863740000000001,2.3785200000000004,0.9704400000000006,37.38,108.79999999999998,73.08999999999999,71.41999999999999,2.0,5.0,3.5,3.0,0.0,3.0,1.5,3.0,2.0,2.0,2.0,0.0,10.0,23.0,16.5,13.0,10.0,25.0,17.5,15.0,6.0,6.0,6.0,0.0,0.0,4.0,2.0,4.0,0.5378282843955262,-0.594791993959856,13.571263359544332,1.1326202783553825,6,5,0.35294117647058826,0.2777777777777778
295,565,151,1184618,6361710,CCC(O)(CC)CNC(=O)C(=O)NC1=NC(COC)=CC=C1,CSCCCN(CC1=NN(C)C2=CC=CC=C21)C(=O)C1=C(C2CC2)C=CO1,CCC(O)(CC)CNC(=O)C(=O)Nc1cccc(COC)n1,CSCCCN(Cc1nn(C)c2ccccc12)C(=O)c1occc1C1CC1,22,22,27,30,16.781733,1.006607,10,9,10,9,1,0,0,1,0,22.0,22.0,7.0,7.0,15.0,0.6818181818181818,0.3181818181818182,5.0,0.8337999999999993,100.55000000000001,1.0,1.0,0.0,6.0,6.0,6.0,0.0,27.0,30.0,8.0,6.0,21.0,0.7777777777777778,0.2222222222222222,3.0,4.439200000000004,51.27,4.0,3.0,1.0,17.0,18.0,6.0,2.0,22.0,27.0,24.5,5.0,22.0,30.0,26.0,8.0,7.0,8.0,7.5,1.0,6.0,7.0,6.5,1.0,15.0,21.0,18.0,6.0,0.6818181818181818,0.7777777777777778,0.7297979797979798,0.09595959595959602,0.2222222222222222,0.3181818181818182,0.2702020202020202,0.09595959595959597,3.0,5.0,4.0,2.0,0.8337999999999993,4.439200000000004,2.6365000000000016,3.605400000000005,51.27,100.55000000000001,75.91000000000001,49.28000000000001,1.0,4.0,2.5,3.0,1.0,3.0,2.0,2.0,0.0,1.0,0.5,1.0,6.0,17.0,11.5,11.0,6.0,18.0,12.0,12.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.2248368071169211,0.00285994617914461,16.671583845532567,1.2219768609377766,10,9,0.45454545454545453,0.4090909090909091
296,440,130,3107984,7266784,CC1=NC(CNC(=O)N2CCC(N3C=CN=N3)CC2)=C2CCCCN12,C[C@H](O)[C@H](C(=O)N1CCC(C)(CNC(=O)CCC2=CC=CC=C2F)C1)N(C)C,Cc1nc(CNC(=O)N2CCC(n3ccnn3)CC2)c2n1CCCC2,C[C@H](O)[C@H](C(=O)N1CCC(C)(CNC(=O)CCc2ccccc2F)C1)N(C)C,25,28,28,29,23.29743,1.013639,13,12,13,12,1,0,0,1,0,25.0,28.0,3.0,8.0,17.0,0.68,0.32,1.0,1.6660199999999996,80.87,4.0,2.0,2.0,20.0,21.0,6.0,2.0,28.0,29.0,8.0,7.0,21.0,0.75,0.25,4.0,1.4241000000000004,72.88,2.0,1.0,1.0,11.0,11.0,6.0,0.0,25.0,28.0,26.5,3.0,28.0,29.0,28.5,1.0,3.0,8.0,5.5,5.0,7.0,8.0,7.5,1.0,17.0,21.0,19.0,4.0,0.68,0.75,0.7150000000000001,0.06999999999999995,0.25,0.32,0.28500000000000003,0.07,1.0,4.0,2.5,3.0,1.4241000000000004,1.6660199999999996,1.5450599999999999,0.24191999999999925,72.88,80.87,76.875,7.990000000000009,2.0,4.0,3.0,2.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,11.0,20.0,15.5,9.0,11.0,21.0,16.0,10.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.3673080155162247,0.005883311779640219,22.983951880304527,1.3614247037365845,13,12,0.52,0.42857142857142855
297,42,315,1415851,4706838,O=C(NC1=NN2C=CC=CC2=C1)C1=C2OCCCC2=CC(Br)=C1,CCN1CCC(C(=O)N[C@H]2CC[C@@H](N(C)C(=O)C(O)C3CC3)CC2)CC1,O=C(Nc1cc2ccccn2n1)c1cc(Br)cc2c1OCCC2,CCN1CCC(C(=O)N[C@H]2CC[C@@H](N(C)C(=O)C(O)C3CC3)CC2)CC1,23,26,26,28,60.887718,1.570643,14,13,14,13,1,0,0,1,0,23.0,26.0,2.0,6.0,17.0,0.7391304347826086,0.2608695652173913,1.0,3.674100000000002,55.63000000000001,4.0,3.0,1.0,19.0,21.0,6.0,4.0,26.0,28.0,6.0,6.0,20.0,0.7692307692307693,0.23076923076923078,2.0,1.3749999999999996,72.88000000000001,3.0,0.0,3.0,15.0,15.0,6.0,0.0,23.0,26.0,24.5,3.0,26.0,28.0,27.0,2.0,2.0,6.0,4.0,4.0,6.0,6.0,6.0,0.0,17.0,20.0,18.5,3.0,0.7391304347826086,0.7692307692307693,0.754180602006689,0.030100334448160626,0.23076923076923078,0.2608695652173913,0.24581939799331104,0.030100334448160515,1.0,2.0,1.5,1.0,1.3749999999999996,3.674100000000002,2.5245500000000005,2.2991000000000024,55.63000000000001,72.88000000000001,64.25500000000001,17.25,3.0,4.0,3.5,1.0,0.0,3.0,1.5,3.0,1.0,3.0,2.0,2.0,15.0,19.0,17.0,4.0,15.0,21.0,18.0,6.0,6.0,6.0,6.0,0.0,0.0,4.0,2.0,4.0,1.7845296975135576,0.19607748309916923,38.76610916675527,1.5884522144143884,14,13,0.6086956521739131,0.5
298,373,920,4205027,298234,O=C(NC1=CC=C(N2CCCCCC2)C=C1)C(=O)N1CCCCC(O)C1,CCNC1=CC=C(C(=O)NC2(C)CC(CN)C2)C=N1,O=C(Nc1ccc(N2CCCCCC2)cc1)C(=O)N1CCCCC(O)C1,CCNc1ccc(C(=O)NC2(C)CC(CN)C2)cn1,26,28,19,20,15.018072,0.717958,12,11,12,11,1,0,0,1,0,26.0,28.0,2.0,6.0,20.0,0.7692307692307693,0.23076923076923078,2.0,2.3789000000000007,72.88000000000001,3.0,1.0,2.0,20.0,20.0,7.0,0.0,19.0,20.0,5.0,5.0,14.0,0.7368421052631579,0.2631578947368421,2.0,1.3705999999999994,80.04,2.0,1.0,1.0,10.0,10.0,6.0,0.0,19.0,26.0,22.5,7.0,20.0,28.0,24.0,8.0,2.0,5.0,3.5,3.0,5.0,6.0,5.5,1.0,14.0,20.0,17.0,6.0,0.7368421052631579,0.7692307692307693,0.7530364372469636,0.03238866396761142,0.23076923076923078,0.2631578947368421,0.24696356275303644,0.03238866396761131,2.0,2.0,2.0,0.0,1.3705999999999994,2.3789000000000007,1.8747500000000001,1.0083000000000013,72.88000000000001,80.04,76.46000000000001,7.159999999999997,2.0,3.0,2.5,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.5,1.0,10.0,20.0,15.0,10.0,10.0,20.0,15.0,10.0,6.0,7.0,6.5,1.0,0.0,0.0,0.0,0.0,1.176614182101851,-0.1439009609133451,20.917758420408994,1.320515143015196,12,11,0.631578947368421,0.55
299,955,815,1594940,3432128,O=C1NC2=CC=CC=C2N1CCCNC1(C2CCCOC2)CC1,C[C@@H]1C[C@@H](C(=O)NCC2=CC=CC=C2O)N(C(=O)CC2CC=CC2)C1,O=c1[nH]c2ccccc2n1CCCNC1(C2CCCOC2)CC1,C[C@@H]1C[C@@H](C(=O)NCc2ccccc2O)N(C(=O)CC2CC=CC2)C1,23,26,25,27,45.493526,2.180418,12,11,12,11,1,0,0,1,0,23.0,26.0,6.0,5.0,18.0,0.782608695652174,0.21739130434782608,3.0,2.2685000000000004,59.05,4.0,2.0,2.0,18.0,19.0,6.0,2.0,25.0,27.0,5.0,5.0,20.0,0.8,0.2,2.0,2.601700000000001,69.64,3.0,1.0,2.0,16.0,16.0,6.0,0.0,23.0,25.0,24.0,2.0,26.0,27.0,26.5,1.0,5.0,6.0,5.5,1.0,5.0,5.0,5.0,0.0,18.0,20.0,19.0,2.0,0.782608695652174,0.8,0.791304347826087,0.017391304347826098,0.2,0.21739130434782608,0.20869565217391306,0.01739130434782607,2.0,3.0,2.5,1.0,2.2685000000000004,2.601700000000001,2.4351000000000007,0.3332000000000006,59.05,69.64,64.345,10.590000000000003,3.0,4.0,3.5,1.0,1.0,2.0,1.5,1.0,2.0,2.0,2.0,0.0,16.0,18.0,17.0,2.0,16.0,19.0,17.5,3.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.6579495983599328,0.338539758600755,20.864589266828656,1.3194098397591778,12,11,0.5217391304347826,0.4230769230769231
300,995,881,9218208,2480057,COC1=NSC=C1CN(CCCC1CCOC1)CC1=CC=C(N2C=NC=N2)C(F)=C1,COC1(C(=O)NC(C)CSC)CCN(C(=O)CCC2OCCO2)C1,COc1nscc1CN(CCCC1CCOC1)Cc1ccc(-n2cncn2)c(F)c1,COC1(C(=O)NC(C)CSC)CCN(C(=O)CCC2OCCO2)C1,30,33,24,25,39.723316,1.678472,11,10,11,10,1,0,0,1,0,30.0,33.0,10.0,9.0,21.0,0.7,0.3,3.0,3.690400000000003,65.30000000000001,4.0,3.0,1.0,21.0,21.0,6.0,0.0,24.0,25.0,8.0,8.0,16.0,0.6666666666666666,0.3333333333333333,3.0,0.6247000000000003,77.10000000000001,2.0,0.0,2.0,10.0,10.0,5.0,0.0,24.0,30.0,27.0,6.0,25.0,33.0,29.0,8.0,8.0,10.0,9.0,2.0,8.0,9.0,8.5,1.0,16.0,21.0,18.5,5.0,0.6666666666666666,0.7,0.6833333333333333,0.033333333333333326,0.3,0.3333333333333333,0.31666666666666665,0.033333333333333326,3.0,3.0,3.0,0.0,0.6247000000000003,3.690400000000003,2.1575500000000014,3.0657000000000028,65.30000000000001,77.10000000000001,71.20000000000002,11.799999999999997,2.0,4.0,3.0,2.0,0.0,3.0,1.5,3.0,1.0,2.0,1.5,1.0,10.0,21.0,15.5,11.0,10.0,21.0,15.5,11.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,1.5990454951202102,0.22491410081374807,23.66635606670829,1.3741313943064621,11,10,0.4583333333333333,0.4
301,40,920,1255781,298234,COC1=CC=C(C2=C3NC=C(CC(=O)O)C3=CC=C2)C=C1O,CCNC1=CC=C(C(=O)NC2(C)CC(CN)C2)C=N1,COc1ccc(-c2cccc3c(CC(=O)O)c[nH]c23)cc1O,CCNc1ccc(C(=O)NC2(C)CC(CN)C2)cn1,22,24,19,20,31.809681,1.07842,12,11,12,11,1,0,0,1,0,22.0,24.0,4.0,5.0,17.0,0.7727272727272727,0.22727272727272727,2.0,3.176200000000001,82.55,3.0,3.0,0.0,15.0,16.0,6.0,2.0,19.0,20.0,5.0,5.0,14.0,0.7368421052631579,0.2631578947368421,2.0,1.3705999999999994,80.04,2.0,1.0,1.0,10.0,10.0,6.0,0.0,19.0,22.0,20.5,3.0,20.0,24.0,22.0,4.0,4.0,5.0,4.5,1.0,5.0,5.0,5.0,0.0,14.0,17.0,15.5,3.0,0.7368421052631579,0.7727272727272727,0.7547846889952152,0.03588516746411485,0.22727272727272727,0.2631578947368421,0.24521531100478466,0.035885167464114825,2.0,2.0,2.0,0.0,1.3705999999999994,3.176200000000001,2.2734,1.8056000000000016,80.04,82.55,81.295,2.509999999999991,2.0,3.0,2.5,1.0,1.0,3.0,2.0,2.0,0.0,1.0,0.5,1.0,10.0,15.0,12.5,5.0,10.0,16.0,13.0,6.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.5025593138532172,0.032787933539440824,29.496560709185662,1.4697713803137762,12,11,0.631578947368421,0.55
302,366,215,3927678,6920235,CCCN1C=NC=C1C(C(=O)NC1CCOC1)N(C)C1CCCCC1,C#CC1(C(=O)NCC(CCC)CCCC)CCN(C(=O)C2=NOC=C2C)CC1,CCCn1cncc1C(C(=O)NC1CCOC1)N(C)C1CCCCC1,C#CC1(C(=O)NCC(CCC)CCCC)CCN(C(=O)c2nocc2C)CC1,25,27,28,29,31.877188,1.618385,11,10,11,10,1,0,0,1,0,25.0,27.0,7.0,6.0,19.0,0.76,0.24,3.0,2.503800000000001,59.39000000000001,3.0,1.0,2.0,16.0,16.0,6.0,0.0,28.0,29.0,9.0,6.0,22.0,0.7857142857142857,0.21428571428571427,8.0,3.561320000000003,75.44,2.0,1.0,1.0,11.0,11.0,6.0,0.0,25.0,28.0,26.5,3.0,27.0,29.0,28.0,2.0,7.0,9.0,8.0,2.0,6.0,6.0,6.0,0.0,19.0,22.0,20.5,3.0,0.76,0.7857142857142857,0.7728571428571429,0.02571428571428569,0.21428571428571427,0.24,0.22714285714285715,0.025714285714285717,3.0,8.0,5.5,5.0,2.503800000000001,3.561320000000003,3.032560000000002,1.057520000000002,59.39000000000001,75.44,67.415,16.04999999999999,2.0,3.0,2.5,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.5,1.0,11.0,16.0,13.5,5.0,11.0,16.0,13.5,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.503480003754617,0.20908184452336498,19.69691266293249,1.294398159231252,11,10,0.44,0.37037037037037035
303,698,255,1177986,27530,CO[C@@H]1CC[C@H]1CCNC(=O)N[C@H]1CCC2=C(C1)SC(Br)=N2,CC1=C(CNCCNS(C)(=O)=O)C(Cl)=NN1,CO[C@@H]1CC[C@H]1CCNC(=O)N[C@H]1CCc2nc(Br)sc2C1,Cc1[nH]nc(Cl)c1CNCCNS(C)(=O)=O,22,24,16,16,2.152862,0.271203,6,5,6,5,1,0,0,1,0,22.0,24.0,5.0,7.0,15.0,0.6818181818181818,0.3181818181818182,2.0,2.877200000000001,63.25,3.0,1.0,2.0,13.0,14.0,6.0,2.0,16.0,16.0,6.0,8.0,8.0,0.5,0.5,2.0,0.010320000000000162,86.88,1.0,1.0,0.0,5.0,5.0,5.0,0.0,16.0,22.0,19.0,6.0,16.0,24.0,20.0,8.0,5.0,6.0,5.5,1.0,7.0,8.0,7.5,1.0,8.0,15.0,11.5,7.0,0.5,0.6818181818181818,0.5909090909090908,0.18181818181818177,0.3181818181818182,0.5,0.40909090909090906,0.18181818181818182,2.0,2.0,2.0,0.0,0.010320000000000162,2.877200000000001,1.4437600000000006,2.866880000000001,63.25,86.88,75.065,23.629999999999995,1.0,3.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,13.0,9.0,8.0,5.0,14.0,9.5,9.0,5.0,6.0,5.5,1.0,0.0,2.0,1.0,2.0,0.3330161921275632,-0.5667055106890466,7.9381938990350385,0.8997217028166099,6,5,0.375,0.3125
304,682,105,9171056,1448313,CC(=O)NC1CCN(C2=NC(NC(CC(C)C)CC(C)C)=C3C(=N2)C=NN3C)CC1,CC1=CN(C)N=C1C(=O)N[C@H]1C2=CC=CC=C2CC[C@@H]1N(C)C,CC(=O)NC1CCN(c2nc(NC(CC(C)C)CC(C)C)c3c(cnn3C)n2)CC1,Cc1cn(C)nc1C(=O)N[C@H]1c2ccccc2CC[C@@H]1N(C)C,30,32,23,25,271.558685,8.601742,14,14,14,14,1,0,0,1,0,30.0,32.0,8.0,8.0,22.0,0.7333333333333333,0.26666666666666666,7.0,3.3409000000000013,87.97000000000001,3.0,2.0,1.0,15.0,16.0,6.0,2.0,23.0,25.0,3.0,5.0,18.0,0.782608695652174,0.21739130434782608,1.0,2.0760199999999998,50.160000000000004,3.0,2.0,1.0,15.0,16.0,6.0,2.0,23.0,30.0,26.5,7.0,25.0,32.0,28.5,7.0,3.0,8.0,5.5,5.0,5.0,8.0,6.5,3.0,18.0,22.0,20.0,4.0,0.7333333333333333,0.782608695652174,0.7579710144927536,0.049275362318840665,0.21739130434782608,0.26666666666666666,0.24202898550724639,0.04927536231884058,1.0,7.0,4.0,6.0,2.0760199999999998,3.3409000000000013,2.7084600000000005,1.2648800000000016,50.160000000000004,87.97000000000001,69.06500000000001,37.81000000000001,3.0,3.0,3.0,0.0,2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,15.0,15.0,15.0,0.0,16.0,16.0,16.0,0.0,6.0,6.0,6.0,0.0,2.0,2.0,2.0,0.0,2.4338636969730914,0.9345864122175274,31.570196478806274,1.4992772847555638,14,14,0.6086956521739131,0.56
305,362,798,7931347,5163086,CC(C(=O)NCC1=CC=CC(OCC#N)=C1)C1=CC=C2C(=C1)CC1=CC=CC=C12,CCN1N=NC=C1C(C(=O)NC1CCC1)N(C)CC1=CN=CN1C(C)C,CC(C(=O)NCc1cccc(OCC#N)c1)c1ccc2c(c1)Cc1ccccc1-2,CCn1nncc1C(C(=O)NC1CCC1)N(C)Cc1cncn1C(C)C,29,32,26,28,10.518692,0.672921,10,9,10,9,1,0,0,1,0,29.0,32.0,6.0,4.0,25.0,0.8620689655172413,0.13793103448275862,3.0,4.580080000000003,62.12,4.0,3.0,1.0,19.0,21.0,6.0,4.0,26.0,28.0,8.0,8.0,18.0,0.6923076923076923,0.3076923076923077,3.0,1.917199999999999,80.87,3.0,2.0,1.0,14.0,14.0,5.0,0.0,26.0,29.0,27.5,3.0,28.0,32.0,30.0,4.0,6.0,8.0,7.0,2.0,4.0,8.0,6.0,4.0,18.0,25.0,21.5,7.0,0.6923076923076923,0.8620689655172413,0.7771883289124668,0.16976127320954904,0.13793103448275862,0.3076923076923077,0.22281167108753316,0.1697612732095491,3.0,3.0,3.0,0.0,1.917199999999999,4.580080000000003,3.248640000000001,2.6628800000000044,62.12,80.87,71.495,18.750000000000007,3.0,4.0,3.5,1.0,2.0,3.0,2.5,1.0,1.0,1.0,1.0,0.0,14.0,19.0,16.5,5.0,14.0,21.0,17.5,7.0,5.0,6.0,5.5,1.0,0.0,4.0,2.0,4.0,1.0219617386295226,-0.17203591835837345,15.631392095060193,1.193997656987896,10,9,0.38461538461538464,0.32142857142857145
306,573,905,4871520,1828959,CC1=CC(C(=O)NCC(C2CC2)N(C)C2=C(Br)C(C)=NC=N2)=CC=C1F,CC1=C(C(=O)N[C@H]2C[C@H](CC(=O)N[C@H](CO)C3CC3)C2)NC=C1,Cc1cc(C(=O)NCC(C2CC2)N(C)c2ncnc(C)c2Br)ccc1F,Cc1cc[nH]c1C(=O)N[C@H]1C[C@H](CC(=O)N[C@H](CO)C2CC2)C1,26,28,23,25,74.977188,4.063632,13,12,13,12,1,0,0,1,0,26.0,28.0,6.0,7.0,19.0,0.7307692307692307,0.2692307692307692,2.0,3.639840000000003,58.120000000000005,3.0,2.0,1.0,15.0,15.0,6.0,0.0,23.0,25.0,7.0,6.0,17.0,0.7391304347826086,0.2608695652173913,2.0,1.1087199999999993,94.22,3.0,1.0,2.0,12.0,12.0,5.0,0.0,23.0,26.0,24.5,3.0,25.0,28.0,26.5,3.0,6.0,7.0,6.5,1.0,6.0,7.0,6.5,1.0,17.0,19.0,18.0,2.0,0.7307692307692307,0.7391304347826086,0.7349498327759196,0.00836120401337792,0.2608695652173913,0.2692307692307692,0.26505016722408026,0.00836120401337792,2.0,2.0,2.0,0.0,1.1087199999999993,3.639840000000003,2.374280000000001,2.531120000000004,58.120000000000005,94.22,76.17,36.099999999999994,3.0,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,12.0,15.0,13.5,3.0,12.0,15.0,13.5,3.0,5.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,1.874929148289001,0.6089143716169704,18.45078196057123,1.2660147766720304,13,12,0.5652173913043478,0.48
307,895,416,5132325,7847536,COC1=CC(C)=NC(CN(CC[C@@H]2COC[C@H]2O)CC2=CC=CC=C2)=C1,CC1(C)C[C@@H]1C(C(=O)NCCC#N)N1CCN(C2=CC(C(F)F)=CC=C2)CC1,COc1cc(C)nc(CN(CC[C@@H]2COC[C@H]2O)Cc2ccccc2)c1,CC1(C)C[C@@H]1C(C(=O)NCCC#N)N1CCN(c2cccc(C(F)F)c2)CC1,26,28,28,30,117.19043,2.279601,17,16,17,16,1,0,0,1,0,26.0,28.0,8.0,5.0,21.0,0.8076923076923077,0.19230769230769232,2.0,2.7982200000000015,54.82000000000001,3.0,2.0,1.0,17.0,17.0,6.0,0.0,28.0,30.0,7.0,7.0,21.0,0.75,0.25,3.0,3.190780000000002,59.370000000000005,3.0,1.0,2.0,15.0,15.0,6.0,0.0,26.0,28.0,27.0,2.0,28.0,30.0,29.0,2.0,7.0,8.0,7.5,1.0,5.0,7.0,6.0,2.0,21.0,21.0,21.0,0.0,0.75,0.8076923076923077,0.7788461538461539,0.05769230769230771,0.19230769230769232,0.25,0.22115384615384615,0.05769230769230768,2.0,3.0,2.5,1.0,2.7982200000000015,3.190780000000002,2.9945000000000017,0.39256000000000046,54.82000000000001,59.370000000000005,57.095000000000006,4.549999999999997,3.0,3.0,3.0,0.0,1.0,2.0,1.5,1.0,1.0,2.0,1.5,1.0,15.0,17.0,16.0,2.0,15.0,17.0,16.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0688921477922353,0.3578588388152105,51.40830785738382,1.7110333089770249,17,16,0.6538461538461539,0.5714285714285714
308,997,635,7264068,7258865,CN1C=CC(CCC(=O)N2CC[C@@H](CNC(=O)C3=CC=CC4=CN=CN43)C2)=N1,CC1=CC(=O)NC=C1C(=O)N1CC[C@@H](NC(=O)C(C)OC2CCCC2)[C@H](O)C1,Cn1ccc(CCC(=O)N2CC[C@@H](CNC(=O)c3cccc4cncn34)C2)n1,Cc1cc(=O)[nH]cc1C(=O)N1CC[C@@H](NC(=O)C(C)OC2CCCC2)[C@H](O)C1,28,31,28,30,63.210884,3.454795,17,16,17,16,1,0,0,1,0,28.0,31.0,6.0,8.0,20.0,0.7142857142857143,0.2857142857142857,3.0,1.2788999999999995,84.53,4.0,3.0,1.0,19.0,20.0,6.0,2.0,28.0,30.0,5.0,8.0,20.0,0.7142857142857143,0.2857142857142857,3.0,0.7226200000000009,111.73000000000002,3.0,1.0,2.0,17.0,17.0,6.0,0.0,28.0,28.0,28.0,0.0,30.0,31.0,30.5,1.0,5.0,6.0,5.5,1.0,8.0,8.0,8.0,0.0,20.0,20.0,20.0,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.0,3.0,3.0,3.0,0.0,0.7226200000000009,1.2788999999999995,1.00076,0.5562799999999986,84.53,111.73000000000002,98.13000000000001,27.200000000000017,3.0,4.0,3.5,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.5,1.0,17.0,19.0,18.0,2.0,17.0,20.0,18.5,3.0,6.0,6.0,6.0,0.0,0.0,2.0,1.0,2.0,1.8007918639496179,0.5384222823874467,18.296565787550346,1.262369581562171,17,16,0.6071428571428571,0.5333333333333333
